Word_ID,Words,Word_Eng,N_Valence,M_Valence,SD_Valence,N_Arousal,M_Arousal,SD_Arousal,Category,Sub_category
614,勤奋,diligent,28,6.642857143,1.095928009,28,4.964285714,1.85556506,Expanded activities,Psychology
615,轻松,relaxed,28,6.714285714,1.083791112,28,2.75,1.624465724,Expanded activities,Psychology
616,清淡,light,30,5.533333333,1.105888107,27,3.148148148,2.178632311,Basic activities,Housework
617,情感,emotion,29,6.655172414,1.470565053,31,5.161290323,2.13067711,Expanded activities,Psychology
618,情侣,couple,28,6.392857143,1.165532328,27,4.222222222,2.224571408,Expanded activities,Communication
619,情绪,mood,26,4.230769231,0.908083358,29,4.724137931,1.830233235,Expanded activities,Psychology
620,晴天,sunny,22,6.545454545,1.05682691,28,4.321428571,2.735954995,Expanded activities,Others
621,请柬,invitation card,26,6.461538462,1.794007118,29,5.310344828,1.814691006,Expanded activities,Others
622,请客,treat,27,6.740740741,1.095185007,27,5.259259259,2.229049342,Basic activities,Housework
623,请帖,invitation card,25,6.72,1.514375559,29,5.689655172,1.983925551,Expanded activities,Others
624,求婚,proposal,28,7.071428571,1.11980724,27,5.666666667,1.961161351,Expanded activities,Others
625,娶亲,get married,29,7.862068966,1.025536025,29,7.655172414,1.369980763,Expanded activities,Others
626,去世,passed away,28,1.428571429,0.790151014,29,7.655172414,1.494653856,Expanded activities,Others
627,权力,power,28,5.571428571,1.47644647,29,3.827586207,1.928525816,Expanded activities,Others
628,确诊,confirmed,30,3.1,1.647359434,30,5.366666667,2.07586016,Basic activities,Nursing
629,裙子,skirt,24,5.375,1.312564698,27,2.962962963,1.580688299,Basic activities,Basic life activities
630,让座,offer one 's seat,29,7.448275862,1.270157664,25,2.56,1.872609587,Expanded activities,Others
631,热爱,love,29,7.586206897,1.086187348,26,4.115384615,2.673229105,Expanded activities,Psychology
632,热水,hot water,26,6.230769231,1.21021295,29,4.068965517,1.688850718,Basic activities,Basic life activities
633,热心,enthusiastic,30,7.233333333,1.568731825,31,4.838709677,2.367794673,Expanded activities,Psychology
634,人才,talent,29,7.310344828,1.31212609,26,3.730769231,2.793674173,Expanded activities,Others
635,人工,artificial,27,4.703703704,1.030862776,28,2.678571429,1.248808956,Expanded activities,Communication
636,人情,favor,28,5.928571429,1.513606716,28,3.321428571,1.564740457,Expanded activities,Psychology
637,忍心,bear with heart,30,3.766666667,1.675036455,26,4.615384615,2.515184654,Expanded activities,Psychology
638,认识,know,22,5.590909091,0.796366206,27,3.703703704,1.877289675,Expanded activities,Others
639,认真,earnest,28,6.5,1.138550085,29,4.172413793,2.673533851,Expanded activities,Psychology
640,任务,task,25,5.48,1.194431524,28,4.678571429,1.846990975,Expanded activities,Others
641,荣幸,pleasure,30,7.733333333,0.784915253,25,6.64,1.036018018,Expanded activities,Psychology
642,撒谎,lie,30,1.933333333,1.048260738,26,6,2.297825059,Basic activities,Consumption
643,洒脱,free and easy,28,7.035714286,1.170063083,29,4.586206897,2.228344058,Expanded activities,Psychology
644,散步,take a walk,28,5.964285714,1.137969044,28,2.928571429,1.48893627,Expanded activities,Leisure
645,丧气,discouraged,28,2.25,0.927960727,27,6.148148148,1.895413568,Expanded activities,Psychology
646,扫把,broom,27,4.851851852,0.456045182,27,2.555555556,1.28102523,Basic activities,Housework
647,扫地,sweep the floor,21,4.714285714,0.643650304,26,2.5,1.029563014,Basic activities,Housework
648,扫兴,disappointing,27,2.740740741,0.712125345,27,4.740740741,1.972748816,Expanded activities,Psychology
649,扫帚,broom,25,4.96,1.019803903,29,3.034482759,1.657941034,Basic activities,Housework
650,嫂子,sister in law,28,6.428571429,1.501322169,25,1.44,0.768114575,Expanded activities,Communication
651,善良,kind-hearted,29,7.793103448,0.940338478,25,1.92,1.630950643,Expanded activities,Psychology
652,赡养,support,21,5.666666667,1.016530045,28,4.071428571,1.844482692,Basic activities,Nursing
653,伤疤,scar,31,2.35483871,0.838585599,30,4.8,1.882771252,Basic activities,Nursing
654,伤害,harm,26,2.269230769,0.827414881,27,6.592592593,1.646891227,Expanded activities,Psychology
655,伤口,wound,30,2.366666667,1.098065174,31,5.483870968,1.947151214,Basic activities,Nursing
656,伤势,injury,26,2.269230769,0.919029589,28,7.178571429,1.248808956,Basic activities,Nursing
657,伤心,sad,29,1.965517241,0.981353243,26,5.769230769,2.405122738,Expanded activities,Psychology
658,商场,shopping mall,28,5.642857143,0.951189731,29,3.24137931,1.661650909,Basic activities,Consumption
659,商店,shop,30,5.333333333,1.028334218,27,3.62962963,2.02195922,Basic activities,Consumption
660,上班,go to work,21,5.238095238,0.700340053,27,3.222222222,1.552500052,Expanded activities,Others
661,上车,get on the bus,26,5.269230769,0.96156923,28,2.75,1.404358296,Expanded activities,Others
662,上当,fooled,22,2.136363636,0.774317183,27,7.481481481,1.477273225,Basic activities,Consumption
663,上课,attend class,26,5.192307692,1.296741478,27,2.814814815,1.442141491,Expanded activities,Leisure
664,上楼,go upstairs,29,4.310344828,0.92980214,27,3.703703704,2.180592982,Basic activities,Basic life activities
665,上网,go online,26,5.615384615,1.877805593,29,4.517241379,1.682275025,Expanded activities,Communication
666,上学,go to school,27,6,1.270977819,28,3.75,1.936491673,Expanded activities,Others
667,勺子,spoon,26,5.038461538,0.598716576,26,1.923076923,0.890980445,Basic activities,Housework
668,社保,social security,26,6.076923077,1.293772064,28,4,2.09054308,Expanded activities,Others
669,社区,community,27,5.407407407,0.930643254,27,3.555555556,1.761409692,Expanded activities,Others
670,摄影,photography,30,6.133333333,1.332183412,27,4.925925926,1.752491104,Expanded activities,Leisure
671,身体,body,30,5.666666667,1.372973951,27,3.333333333,1.775907135,Basic activities,Nursing
672,神经,nerve,22,4.181818182,1.332250643,28,4.25,1.075828707,Expanded activities,Psychology
673,神奇,magic,30,5.933333333,1.740656502,26,5.076923077,2.133974263,Expanded activities,Psychology
674,婶婶,aunt,27,5.851851852,1.378508216,29,2.517241379,1.429802425,Expanded activities,Communication
675,生病,get ill,30,2.2,0.924755326,27,6.185185185,1.961887573,Basic activities,Nursing
676,生活,life,26,6.230769231,1.39449467,28,3.392857143,1.685214256,Expanded activities,Others
677,生命,life,28,6.642857143,1.366647309,28,4.5,2.441917886,Basic activities,Nursing
678,生气,angry,24,2.125,0.899879219,28,6.821428571,1.564740457,Expanded activities,Psychology
679,省心,free from worry,28,6.071428571,1.438326482,25,1.04,0.2,Expanded activities,Psychology
680,盛饭,serve rice,26,5.346153846,0.891843381,28,3,1.805341868,Basic activities,Basic life activities
681,剩饭,leftovers,29,3.379310345,1.373571806,31,3.709677419,2.479160454,Basic activities,Basic life activities
682,失恋,lovelorn,27,2.333333333,0.919866211,27,6.296296296,2.462250609,Expanded activities,Others
683,失眠,insomnia,28,2.75,1.004618962,29,5.310344828,1.983925551,Basic activities,Basic life activities
684,失去,lose,26,2.538461538,0.989172148,28,5.142857143,1.89959617,Expanded activities,Others
685,失望,disappointment,30,2.3,0.836660027,31,6.258064516,2.29445334,Expanded activities,Psychology
686,失业,unemployment,29,2.275862069,1.065583399,27,6.555555556,2.044379412,Expanded activities,Others
687,师傅,master,27,6.592592593,1.185140669,27,4.259259259,2.011363728,Expanded activities,Others
688,时间,time,26,5.923076923,1.494605685,29,3.827586207,1.712745614,Expanded activities,Others
689,实话,truth,25,6.64,1.604161255,29,4.275862069,1.962078922,Expanded activities,Communication
690,实惠,affordable,30,6.166666667,1.053183461,31,4.516129032,2.15825497,Basic activities,Consumption
691,实力,strength,29,6.448275862,0.869573249,29,4.862068966,1.807210517,Expanded activities,Others
692,实用,practical,30,6.566666667,1.356550731,24,1.75,1.073393643,Basic activities,Consumption
693,实在,really,26,5.384615385,0.697247335,27,3.037037037,1.556165936,Expanded activities,Psychology
694,食品,food,25,5.8,0.816496581,28,3.285714286,1.46204177,Basic activities,Basic life activities
695,食堂,canteen,26,5.307692308,0.735892969,28,2.571428571,1.451144412,Basic activities,Housework
696,食欲,appetite,26,5.153846154,0.880559263,28,3.821428571,1.866935922,Basic activities,Basic life activities
697,市场,market,30,5.066666667,0.868344971,27,3.925925926,2.110886178,Basic activities,Consumption
698,事故,accident,25,2,0.912870929,29,7.206896552,1.76026196,Basic activities,Nursing
699,事实,fact,22,5.636363636,1.048602451,28,4.142857143,2.013184058,Expanded activities,Others
700,事业,career,26,5.807692308,1.233506571,29,5.137931034,1.807210517,Expanded activities,Others
701,视频,video,22,5.409090909,0.796366206,28,4.25,1.95552399,Expanded activities,Communication
702,释怀,let go,30,5.466666667,1.455864084,31,4.806451613,1.939404631,Expanded activities,Psychology
703,释然,relieved,27,5.925925926,1.071516751,27,3.185185185,1.664956387,Expanded activities,Psychology
704,收获,reward,29,7.586206897,0.907006118,26,6.576923077,1.501281504,Expanded activities,Others
705,收款,receive payment,27,6.851851852,1.378508216,28,4.821428571,2.435137405,Basic activities,Consumption
706,收拾,tidy up,29,4.862068966,1.355521458,30,4.266666667,2.164499358,Basic activities,Housework
707,收益,income,24,7.291666667,1.301476308,27,6.407407407,1.692955069,Basic activities,Consumption
708,手表,watch,24,5.333333333,0.916831342,27,2.888888889,1.694637091,Basic activities,Basic life activities
709,手机,mobile phone,28,5.5,1.503083251,26,2.846153846,1.286617509,Expanded activities,Communication
710,手术,operation,28,1.785714286,0.917207633,26,7.576923077,0.856648209,Basic activities,Nursing
711,手套,glove,30,5.366666667,1.90250893,25,1.76,1.164760347,Basic activities,Basic life activities
712,手艺,craft,29,6.413793103,1.547284289,31,4.096774194,1.88599821,Basic activities,Housework
713,寿星,a person whose birthday is being celebrated,29,7.724137931,1.031522859,27,5.777777778,2.358835001,Expanded activities,Communication
714,寿宴,birthday feast,27,7,1.240347346,29,4.517241379,2.063642578,Expanded activities,Communication
715,受骗,deceived,30,1.533333333,0.776079152,30,7.866666667,1.306042544,Basic activities,Consumption
716,受伤,hurt,28,1.678571429,0.722832465,31,6.35483871,2.122080537,Expanded activities,Psychology
717,书包,schoolbag,25,5.36,0.952190457,27,1.851851852,0.662379377,Expanded activities,Others
718,书法,calligraphy,26,5.5,1.392838828,29,3.344827586,1.758161826,Expanded activities,Leisure
719,叔叔,uncle,26,5.384615385,0.752431955,27,2.925925926,1.639088066,Expanded activities,Communication
720,梳头,comb hair,27,5.148148148,0.818239372,28,2.5,1.232281834,Basic activities,Basic life activities
721,梳子,comb,25,5.6,1.08012345,28,2.178571429,1.389206313,Basic activities,Basic life activities
722,舒服,comfortable,28,7.178571429,0.983326607,28,3.821428571,2.539372501,Expanded activities,Psychology
723,舒坦,comfortable,28,6.714285714,1.083791112,27,2.888888889,1.783111656,Expanded activities,Psychology
724,舒心,comfortable,29,7.24137931,1.327058305,30,4.266666667,2.066703745,Expanded activities,Psychology
725,输血,blood transfusion,28,2.821428571,2.019416334,26,6.538461538,2.641677789,Basic activities,Nursing
726,输液,infusion,22,3.5,1.144344271,28,4.5,1.953155092,Basic activities,Nursing
727,蔬菜,vegetable,28,6.178571429,1.123933945,28,3.535714286,2.00890873,Basic activities,Basic life activities
728,熟人,acquaintance,22,6.363636364,1.09307145,28,4.785714286,1.750283424,Expanded activities,Communication
729,熟悉,familiar,25,5.48,1.122497216,28,2.642857143,1.19301317,Expanded activities,Others
730,暑假,summer vacation,25,6.36,1.704894914,28,4.392857143,1.812289032,Expanded activities,Others
731,漱口,gargle,28,5.75,1.530553035,25,1.8,1.154700538,Basic activities,Basic life activities
732,刷牙,brush teeth,26,4.846153846,0.367946484,27,2.111111111,1.219499687,Basic activities,Basic life activities
733,衰弱,weak,30,2.533333333,0.937102406,27,5.481481481,1.649484077,Basic activities,Nursing
734,摔倒,fall,28,2.357142857,1.061595086,26,6.153846154,2.493067311,Basic activities,Nursing
735,帅哥,handsome guy,25,7.28,1.061445555,29,4.310344828,2.089146242,Expanded activities,Communication
736,爽快,readily,29,7.206896552,1.448627684,31,5.419354839,2.363249085,Expanded activities,Psychology
737,爽朗,hearty,28,7.571428571,0.690065559,28,4.857142857,1.799470822,Expanded activities,Psychology
738,水费,water fee,22,4.863636364,0.351250087,27,2.703703704,1.539600718,Basic activities,Consumption
739,水果,fruit,28,5.678571429,0.983326607,28,3.071428571,1.864454471,Basic activities,Basic life activities
740,水平,level,23,5.304347826,0.822124886,28,4.071428571,1.824292281,Expanded activities,Others
741,睡觉,sleep,26,6.576923077,1.361560191,29,3.068965517,1.771420626,Basic activities,Basic life activities
742,睡眠,sleep,30,5.766666667,1.304721752,30,3.133333333,1.925031721,Basic activities,Basic life activities
743,顺从,obedience,29,5.586206897,1.018305363,29,3.551724138,1.681542806,Expanded activities,Psychology
744,说服,persuade,24,4.875,0.991814323,28,5.25,1.993043457,Expanded activities,Psychology
745,说话,speak,21,5.095238095,0.624880941,27,3.148148148,1.459813047,Expanded activities,Communication
746,司机,driver,30,5.766666667,1.330888563,31,3.193548387,1.869391253,Expanded activities,Others
747,丝巾,silk scarf,22,5.227272727,0.528413455,27,2.740740741,1.654657589,Basic activities,Basic life activities
748,思念,miss,28,5.571428571,1.47644647,29,5.137931034,2.26343825,Expanded activities,Psychology
749,送礼,give gifts,29,6.517241379,1.502870816,26,5.846153846,1.541228281,Basic activities,Consumption
750,素质,quality,26,6.076923077,1.412036173,28,3.928571429,2.053516792,Expanded activities,Psychology
751,算计,scheme against sb,30,2.966666667,1.245220749,26,3.923076923,2.448233272,Expanded activities,Psychology
752,算数,count,25,5.12,0.881286938,27,3.148148148,1.350319156,Expanded activities,Psychology
753,随便,whatever,21,4.761904762,0.624880941,27,2.925925926,1.439175136,Expanded activities,Psychology
754,随和,easy going,26,6.038461538,1.310901041,29,3.862068966,1.99506781,Expanded activities,Psychology
755,岁数,age,27,4.777777778,0.640512615,27,3.518518519,1.928936941,Expanded activities,Communication
756,孙女,granddaughter,25,7,1.38443731,27,3.481481481,1.695477477,Expanded activities,Communication
757,孙子,grandson,21,6.761904762,1.300183137,28,4.107142857,2.114137346,Expanded activities,Communication
758,锁门,lock the door,22,4.954545455,1.252702706,28,3.571428571,2.23488456,Expanded activities,Others
759,踏实,steadfast,28,6.357142857,1.223664373,27,2.962962963,1.652072858,Expanded activities,Psychology
760,太阳,sun,30,7.6,1.275768869,30,5.233333333,2.635085987,Expanded activities,Others
761,态度,attitude,27,6.148148148,1.378508216,28,4.142857143,1.671421788,Expanded activities,Psychology
762,瘫痪,paralysis,28,1.964285714,0.881166855,29,6,2.299068134,Basic activities,Nursing
763,堂哥,elder brother from the father side,29,4.793103448,0.675029647,27,3.222222222,1.739436985,Expanded activities,Communication
764,堂姐,elder sister from the father side,30,5.966666667,1.670914128,31,3.419354839,2.045714114,Expanded activities,Communication
765,讨厌,hate,22,2.181818182,0.664498639,28,5.75,1.691481928,Expanded activities,Psychology
766,体检,physical examination,30,4.9,1.583318209,27,5.148148148,1.875011871,Basic activities,Nursing
767,体谅,considerate,22,5.272727273,1.351606388,28,4.535714286,2.151350013,Expanded activities,Psychology
768,体贴,considerate,27,7.037037037,1.018350154,29,3.620689655,2.111427971,Expanded activities,Psychology
769,天气,weather,30,5.6,1.132589343,26,3.192307692,1.811501714,Expanded activities,Others
770,填表,fill out the form,29,4.827586207,0.601721668,27,2.481481481,1.155933535,Expanded activities,Others
771,条理,organized,28,5.714285714,1.511857892,25,1.64,0.860232527,Expanded activities,Psychology
772,跳舞,dancing,30,7.033333333,1.129031728,27,5.777777778,2.100061049,Expanded activities,Leisure
773,贴心,intimate,28,6.892857143,1.065947178,29,3.896551724,2.143842138,Expanded activities,Psychology
774,听从,obey,25,5.56,1.416568624,29,4.413793103,1.658683673,Expanded activities,Psychology
775,通话,call,27,5.444444444,0.847318546,29,3.724137931,1.485562705,Expanded activities,Communication
776,同情,pity,22,5,1.309307341,28,4.5,1.503083251,Expanded activities,Psychology
777,同事,colleague,24,5.458333333,0.883627241,28,4.035714286,1.794686455,Expanded activities,Communication
778,同学,classmate,30,7.166666667,1.440386283,31,4.838709677,1.845657502,Expanded activities,Communication
779,同桌,deskmate,27,6,1,28,3.785714286,2.024976321,Expanded activities,Others
780,痛风,gout,24,2.083333333,0.829702234,28,6.785714286,1.370513363,Basic activities,Nursing
781,痛快,happy,25,7.16,0.898146239,28,5.214285714,2.006602857,Expanded activities,Psychology
782,痛心,grieved,27,2.037037037,0.85401682,29,6.310344828,1.754656016,Expanded activities,Psychology
783,头发,hair,29,4.551724138,0.631676166,26,2.653846154,1.623386773,Basic activities,Basic life activities
784,头疼,headache,30,2.266666667,0.907187139,26,5.538461538,2.436895882,Expanded activities,Psychology
785,头绪,clue,27,4.37037037,0.741523803,29,3.965517241,1.700478055,Expanded activities,Psychology
786,投入,invest in,30,6.3,1.31699763,29,5.206896552,1.93426454,Expanded activities,Psychology
787,团聚,reunite,30,8.133333333,0.819307249,31,6.483870968,2.307537905,Expanded activities,Communication
788,推拿,tuina,27,4.518518519,1.340791109,28,3.785714286,1.343217333,Basic activities,Nursing
789,退化,degenerate,30,2.866666667,1.502488357,26,4.653846154,2.622095463,Basic activities,Nursing
790,退休,retire,27,6.481481481,1.503083251,29,3.75862069,2.262349796,Expanded activities,Others
791,拖鞋,slippers,26,5.153846154,0.731699812,27,2.481481481,1.220667231,Basic activities,Basic life activities
792,袜子,sock,27,4.962962963,0.706098788,28,1.928571429,0.857583661,Basic activities,Basic life activities
793,外公,grandfather,28,5.857142857,1.778769565,28,3.821428571,2.245218317,Expanded activities,Communication
794,外科,surgery,27,4.222222222,1.250640861,29,3.827586207,2.155871808,Basic activities,Nursing
795,外婆,grandmother,28,6.357142857,1.28277147,28,2.535714286,1.346659595,Expanded activities,Communication
796,外甥,nephew,25,6.12,1.53622915,28,4.535714286,2.317120545,Expanded activities,Communication
797,外套,coat,28,5,0.471404521,30,3.1,1.729061934,Basic activities,Basic life activities
798,外向,outgoing,21,5.619047619,1.116968687,28,3.714285714,1.301200097,Expanded activities,Psychology
799,玩具,toy,26,5.615384615,1.098250357,28,2.928571429,1.67616342,Basic activities,Consumption
800,玩笑,joke,30,6.733333333,1.2298958,27,5.777777778,1.339728254,Expanded activities,Communication
801,晚辈,younger generation,28,6.428571429,1.168366109,28,3.785714286,2.006602857,Expanded activities,Communication
802,忘记,forget,25,3.28,1.339153962,29,4.75862069,1.883294462,Expanded activities,Psychology
803,危险,danger,28,2.285714286,0.854493259,29,6,2.017778127,Basic activities,Nursing
804,威胁,threat,28,2,0.860662966,28,6.785714286,1.750283424,Expanded activities,Psychology
805,围巾,scarf,26,5.346153846,0.797110165,28,2.678571429,1.362284884,Basic activities,Basic life activities
806,围裙,apron,30,4.766666667,0.817200154,29,3.068965517,1.533693825,Basic activities,Housework
807,委屈,grievance,26,2.807692308,0.938902797,28,5.607142857,1.87259546,Expanded activities,Psychology
808,委婉,euphemistic,30,4.733333333,1.595971941,27,3.481481481,1.805341868,Expanded activities,Others
809,卫生,hygiene,30,5.466666667,1.407696415,27,3.851851852,2.143033502,Basic activities,Housework
810,为难,embarrassed,26,2.653846154,0.845804124,28,5.821428571,1.540888907,Expanded activities,Psychology
811,胃口,appetite,31,5.870967742,1.310011081,30,3.266666667,1.595971941,Basic activities,Basic life activities
812,慰问,condolences,28,6.892857143,0.994029797,27,4.925925926,1.639088066,Expanded activities,Psychology
813,温度,temperature,21,4.904761905,0.43643578,28,3.357142857,1.66030532,Basic activities,Basic life activities
814,温柔,gentle,30,7.333333333,1.295438505,31,3.935483871,2.264736686,Expanded activities,Psychology
815,文明,civilization,26,6.346153846,1.440619525,27,3.222222222,1.717183144,Expanded activities,Others
816,蚊帐,mosquito net,28,4.892857143,0.875141712,26,2.538461538,1.475961225,Basic activities,Basic life activities
817,蚊子,mosquito,26,2.538461538,0.859337849,28,5.142857143,2.0676393,Expanded activities,Others
818,窝火,seethe with anger,30,2,0.946864153,29,7.655172414,1.203443336,Expanded activities,Psychology
819,窝囊,wretched,27,2.333333333,0.784464541,27,5.592592593,2.080296933,Expanded activities,Psychology
820,卧床,bedridden,30,2.333333333,1.184187,31,4.806451613,2.797848636,Basic activities,Nursing
821,卧铺,sleeper,26,5.384615385,0.897860705,28,3,1.4401646,Expanded activities,Others
822,无辜,innocent,29,3.413793103,1.524027591,31,4.35483871,2.229325565,Expanded activities,Psychology
823,无聊,boring,29,3.793103448,1.497123679,25,2.48,1.636052159,Expanded activities,Psychology
824,无奈,resignedly,21,3.047619048,0.589592272,27,4.444444444,1.928198309,Expanded activities,Psychology
825,无线,wireless,28,5.321428571,0.772373515,30,3.3,1.725068714,Expanded activities,Communication
826,午睡,nap,29,6.310344828,1.137147065,25,1.28,0.678232998,Basic activities,Basic life activities
827,误会,misunderstand,25,2.64,1.254325848,28,5.892857143,1.547741143,Expanded activities,Psychology
828,西餐,western-style food,26,5.730769231,1.185164708,28,3.357142857,1.496026483,Basic activities,Basic life activities
829,西药,western medicine,24,4.333333333,1.049499536,28,4.035714286,1.773929366,Basic activities,Nursing
830,希望,hope,31,6.967741935,1.016001016,30,5.066666667,1.680175141,Expanded activities,Psychology
831,媳妇,daughter in law,28,5.821428571,1.306779231,28,4.107142857,1.969005873,Expanded activities,Communication
832,洗手,handwashing,26,5.153846154,0.784464541,27,2.296296296,1.234591643,Basic activities,Basic life activities
833,洗澡,bath,21,5.047619048,0.497613352,28,3.607142857,1.911743159,Basic activities,Basic life activities
834,喜欢,like,28,7.678571429,1.020296668,29,4.827586207,2.018998435,Expanded activities,Psychology
835,喜酒,wedding wine,29,7.724137931,0.882227365,26,6.115384615,1.632836136,Expanded activities,Others
836,喜庆,festive,25,8.16,0.687992248,28,6.142857143,1.860192856,Expanded activities,Psychology
837,喜事,happy event,26,8.115384615,0.908930056,28,6.071428571,1.608509119,Expanded activities,Others
838,戏曲,drama,22,6.181818182,1.296014537,28,4.107142857,1.571488695,Expanded activities,Leisure
839,细菌,germ,29,1.75862069,0.872401137,26,6.653846154,1.937881476,Basic activities,Nursing
840,细心,careful,22,5.772727273,1.109775532,28,3.892857143,1.931019414,Expanded activities,Psychology
841,下车,get off,30,5.966666667,1.564329389,30,3.3,1.914554058,Expanded activities,Others
842,下岗,laid off,29,2.413793103,0.824501641,26,5.692307692,2.619453848,Expanded activities,Others
843,下棋,play chess,30,5.7,1.263547278,25,1.96,1.619670748,Expanded activities,Leisure
844,下雨,rain,28,3.892857143,1.39680285,26,3.461538462,2.319151038,Expanded activities,Others
845,吓唬,frighten,29,2.413793103,0.907006118,27,7.074074074,1.517232448,Expanded activities,Psychology
846,吓人,scary,25,2.44,1.293573861,28,6.964285714,1.752926502,Expanded activities,Psychology
847,贤惠,virtuous,30,7.466666667,1.136641554,25,2.16,1.404753834,Expanded activities,Psychology
848,现成,ready-made,28,5.535714286,0.881166855,24,2,1.251086484,Basic activities,Housework
849,现金,cash,28,6.571428571,1.451144412,28,4.75,2.473938231,Basic activities,Consumption
850,羡慕,admire,26,6.576923077,0.986836437,28,5.107142857,1.87259546,Expanded activities,Psychology
851,相册,photo album,28,5.821428571,1.362284884,28,3.821428571,2.109126051,Expanded activities,Leisure
852,相机,camera,29,5,1.035098339,26,3.346153846,1.874935896,Expanded activities,Leisure
853,相亲,blind date,29,7.24137931,1.05746234,27,5.37037037,2.498432557,Expanded activities,Others
854,相声,crosstalk,29,7,1.362770288,26,3.423076923,2.452314448,Expanded activities,Leisure
855,相信,believe,30,6.5,1.717054414,31,4,2.352303835,Expanded activities,Psychology
856,香蕉,banana,30,5.7,1.087547066,30,3.433333333,1.568731825,Basic activities,Basic life activities
857,香皂,soap,30,5.566666667,1.47819399,30,2.6,1.940494071,Basic activities,Basic life activities
858,箱子,box,29,4.896551724,0.673202771,30,3.033333333,1.542128697,Basic activities,Housework
859,享受,enjoy,30,7.766666667,1.13512367,25,2.24,1.854723699,Expanded activities,Psychology
860,象棋,chess,24,5,0.589767825,27,2.481481481,1.122167215,Expanded activities,Leisure
861,消化,digestion,27,5.62962963,0.88353086,27,3.666666667,1.860521019,Basic activities,Nursing
862,潇洒,chic,28,6.5,1.03637545,27,4.185185185,2.000712124,Expanded activities,Psychology
863,小便,urinate,30,4.466666667,1.04166092,27,3.074074074,1.685365195,Basic activities,Basic life activities
864,小品,sketch,28,6.571428571,1.372442306,27,4.814814815,2.202045151,Expanded activities,Leisure
865,小气,mean,28,2.714285714,0.712696645,29,4.517241379,1.378940837,Expanded activities,Psychology
866,小区,community,25,6.08,1.320353488,29,3.344827586,1.631735756,Expanded activities,Others
867,孝敬,filial piety,22,7.409090909,1.221205139,28,4.892857143,2.39349869,Expanded activities,Psychology
868,孝顺,filial piety,26,7.269230769,1.537730596,29,5.517241379,2.213928145,Basic activities,Nursing
869,孝心,filial piety,30,7.266666667,1.436790805,31,4.483870968,2.631488397,Expanded activities,Psychology
870,哮喘,asthma,28,2.714285714,1.013141168,28,5.785714286,1.595297322,Basic activities,Nursing
871,笑脸,smiley,28,7.964285714,0.922241346,29,5.172413793,2.237169218,Expanded activities,Psychology
872,写字,write,30,5.766666667,1.250746903,30,2.766666667,1.695497757,Expanded activities,Leisure
873,谢谢,thanks,28,7.535714286,1.035737092,27,4.296296296,1.937778562,Expanded activities,Communication
874,心寒,chilling,28,2.642857143,0.826159599,29,5.620689655,1.916354297,Expanded activities,Psychology
875,心慌,flustered,27,2.740740741,0.655895899,28,5.392857143,1.448863813,Expanded activities,Psychology
876,心酸,sad,29,2.206896552,0.818505186,27,6.185185185,1.840506557,Expanded activities,Psychology
877,心跳,heartbeat,30,5.066666667,1.928610959,26,4.923076923,2.331061165,Basic activities,Nursing
878,心虚,guilty conscience,26,3.307692308,1.225372785,29,5.137931034,1.746918469,Expanded activities,Psychology
879,心脏,heart,28,4.214285714,1.286889528,28,4.428571429,2.133134911,Basic activities,Nursing
880,辛酸,bitter,22,2.545454545,1.010764573,28,5.642857143,1.496026483,Expanded activities,Psychology
881,欣慰,gratified,27,7.074074074,0.729906523,27,4.259259259,1.89315757,Expanded activities,Psychology
882,新郎,bridegroom,22,6.590909091,1.333062743,28,4.857142857,2.272448275,Expanded activities,Others
883,新娘,bride,28,7.428571429,1.069044968,29,4.689655172,2.56492061,Expanded activities,Others
884,新闻,news,22,5.772727273,1.30682524,28,4.392857143,2.096545407,Expanded activities,Leisure
885,新鲜,fresh,28,6.892857143,1.100144291,27,4.037037037,2.120984559,Basic activities,Housework
886,信号,signal,27,5.111111111,0.69798244,27,3.222222222,1.502135232,Expanded activities,Communication
887,信任,trust,28,6.821428571,1.218790275,29,4.724137931,2.373914063,Expanded activities,Psychology
888,行李,luggage,29,4.862068966,0.742781353,31,2.612903226,1.453212977,Expanded activities,Others
889,兴奋,excited,27,7.518518519,1.122167215,27,6.703703704,1.381604831,Expanded activities,Psychology
890,幸福,happiness,29,7.965517241,0.731083277,30,5.233333333,2.238893405,Expanded activities,Psychology
891,性格,cha,28,5.214285714,0.956736074,30,3.333333333,1.787568824,Expanded activities,Psychology
892,兄弟,brother,30,5.766666667,1.278019301,27,3.703703704,1.814785743,Expanded activities,Communication
893,休息,rest,25,5.56,0.820568908,27,2.555555556,1.450022104,Basic activities,Basic life activities
894,休闲,casual,21,5.904761905,0.889087279,28,3.357142857,1.909319943,Expanded activities,Leisure
895,羞涩,shy,21,3.714285714,1.10194633,27,4,1.441153384,Expanded activities,Psychology
896,虚弱,weak,30,2.733333333,1.014832527,27,5.074074074,2.036700309,Basic activities,Nursing
897,炫耀,show off,30,6.533333333,1.431982791,27,6.037037037,1.828860122,Expanded activities,Psychology
898,学问,knowledge,22,6.818181818,1.258735709,27,5.407407407,2.223290342,Expanded activities,Others
899,学习,learn,26,5.769230769,1.274604011,29,4.310344828,1.692492842,Expanded activities,Leisure
900,学校,school,28,5.392857143,0.785954749,30,3.166666667,1.641768041,Expanded activities,Others
901,血糖,blood sugar,30,4,1.438389904,29,4.586206897,2.044456641,Basic activities,Nursing
