,object,image,name_agreement,H_statistic,Normalised_H_statistic,recognition_RT_mean,recognition_RT_SD,recognition_RT_95CI,first_key_RT,is_natural,modalName,modalWordFreq,weightedWordFreq,modalWordLength,weightedWordLength,modalProductionFreq_raw,altName1,altName1ProductionFreq_raw,altName1WordFreq,altName1WordLength,altName2,altName2ProductionFreq_raw,altName2WordFreq,altName2WordLength,altName3,altName3ProductionFreq_raw,altName3WordFreq,altName3WordLength,altName4,altName4ProductionFreq_raw,altName4WordFreq,altName4WordLength,altName5,altName5ProductionFreq_raw,altName5WordFreq,altName5WordLength,altName6,altName6ProductionFreq_raw,altName6WordLength,altName6WordFreq,altName7,altName7ProductionFreq_raw,altName7WordLength,altName7WordFreq,altName8,altName8ProductionFreq_raw,altName8WordLength,altName8WordFreq,altName9,altName9ProductionFreq_raw,altName9WordLength,altName9WordFreq,altName10,altName10ProductionFreq_raw,altName10WordLength,altName10WordFreq,altName11,altName11ProductionFreq_raw,altName11WordLength,altName11WordFreq,altName12,altName12ProductionFreq_raw,altName12WordLength,altName12WordFreq,altName13,altName13ProductionFreq_raw,altName13WordLength,altName13WordFreq,altName14,altName14ProductionFreq_raw,altName14WordLength,altName14WordFreq,altName15,altName15ProductionFreq_raw,altName15WordLength,altName15WordFreq
660,steamroller,steamroller_4.png,32.25806452,2.199581231,0.783506643,1584.003448,1058.37971,385.20383,103.7965518,0,tractor,3.84,3.4452,7,8,10,roller,8,3.95,6,steamroller,8,2.51,11,digger,1,3.81,6,roller machine,1,NA,13,road roller,1,1.394705731,10,vehicle,1,7,4.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
661,stockcar,stockcar_1.png,78.125,1.371987352,0.457329117,1110.012903,719.4605,253.26443,87.44838712,0,car,5.44,5.44,3,3,25,sports car,1,3.387700829,9,dirt car,1,NA,7,vehicle,1,4.52,7,banger car,1,0.996765722,9,rally car,1,2.34894824,8,banger,1,6,3.03,vauxhall astra,1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
662,stockcar,stockcar_2.png,72.72727273,1.505182376,0.53615678,996.4757576,752.30674,256.67648,91.91515154,0,car,5.44,4.954029128,3,3.724137931,24,rally car,3,2.34894824,8,banger,2,3.03,6,rally,1,3.94,5,sports car,1,3.387700829,9,dirt car,1,NA,7,banger car,1,9,0.996765722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
663,stockcar,stockcar_3.png,56.25,2.443326952,0.681548817,1270.184375,948.53619,328.64498,101.15,0,car,5.44,4.739283976,3,3.913043478,18,banger,3,3.03,6,banger car,2,0.996765722,9,wreck,1,3.96,5,crushed car,1,1.540833766,10,vehicle,1,4.52,7,race,1,4,5.11,rally car,1,8,2.34894824,old car,1,6,3.011706072,crash,1,5,4.54,car wreck,1,8,1.974489327,bashed up car,1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
664,stockcar,stockcar_4.png,79.41176471,1.311522766,0.437174255,1082.242424,815.35743,278.18849,94.58484852,0,car,5.44,5.44,3,3,27,junkyard,1,2.38,8,van,1,4.69,3,stockcar,1,1.3,8,rally car,1,2.34894824,8,vehicle,1,4.52,7,banger car,1,9,0.996765722,banger,1,6,3.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
665,strawberry,strawberry_1.png,79.41176471,1.031823501,0.515911751,937.2911765,781.15493,262.57043,94.07352941,1,strawberry,3.99,4.04,10,9.090909091,27,berry,3,3.8,5,fruit,3,4.73,5,strawberry fields,1,2.252038227,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
666,strawberry,strawberry_2.png,84.375,0.86306367,0.431531835,837.7096775,334.06271,117.59673,91.97096767,1,strawberry,3.99,4.026666667,10,9.333333333,27,berry,2,3.8,5,fruit,2,4.73,5,eat,1,5.21,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
667,strawberry,strawberry_3.png,93.5483871,0.345117315,0.345117315,743.4032258,265.90964,93.60549,99.57419353,1,strawberry,3.99,3.977741935,10,9.677419355,29,berry,2,3.8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
668,strawberry,strawberry_4.png,87.5,0.731064443,0.365532222,728.315625,198.98453,68.94335,88.18124998,1,strawberry,3.99,4.039333333,10,9.666666667,28,fruit,2,4.73,5,berry,1,3.8,5,strawberry fields,1,2.252038227,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
669,suitcase,suitcase_1.png,56.25,2.166615922,0.683491225,948.7875,570.96073,197.82417,91.85,0,suitcase,3.78,3.916666667,8,7.466666667,18,briefcase,5,3.14,9,box,3,5.12,3,case,2,5.43,4,container,2,3.77,9,chest,1,4.48,5,trunk,1,5,3.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
670,suitcase,suitcase_2.png,62.5,1.724903441,0.667283739,1101.384375,785.95509,272.31454,93.296875,0,suitcase,3.78,3.912333333,8,7.433333333,20,briefcase,5,3.14,9,case,3,5.43,4,bag,2,4.89,3,clothes,1,4.74,7,old suitcase,1,1.598825713,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
671,suitcase,suitcase_3.png,48.48484848,1.489758698,0.641604148,956.467742,650.98623,229.16012,89.19032265,0,briefcase,3.14,3.437142857,9,8.535714286,16,suitcase,14,3.78,8,bag,1,4.89,3,container,1,3.77,9,carry,1,4.95,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
672,suitcase,suitcase_4.png,65.625,1.629740426,0.630469659,965.640625,732.90452,253.93379,90.86250001,0,suitcase,3.78,3.772,8,7.833333333,21,briefcase,5,3.14,9,case,2,5.43,4,luggage,2,3.61,7,bag,1,4.89,3,container,1,3.77,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
673,sunflower,sunflower_1.png,78.78787879,0.818091464,0.516158246,859.159375,370.48885,128.36548,89.73125,1,sunflower,3.55,3.703225806,9,8.516129032,26,flower,5,4.5,6,plant,1,4.81,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
674,sunflower,sunflower_2.png,69.6969697,1.027083513,0.648017548,795.1848486,323.66301,110.42926,98.21515147,1,sunflower,3.55,3.8171875,9,8.15625,23,flower,9,4.5,6,plant,1,4.81,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
675,sunflower,sunflower_3.png,78.125,1.009186087,0.504593043,826.45625,356.02295,123.35339,94.83749999,1,sunflower,3.55,3.708333333,9,8.5,25,flower,5,4.5,6,sunflower oil,1,2.744953749,12,plant,1,4.81,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
676,sunflower,sunflower_4.png,71.875,1.237298345,0.618649172,875.0064516,618.02406,217.55678,94.35161286,1,sunflower,3.55,3.802666667,9,8.2,23,flower,5,4.5,6,plant,3,4.81,5,sunflower oil,1,2.744953749,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
677,supertanker,supertanker_1.png,48.48484848,1.740771392,0.6734223,1142.365625,792.93707,274.73363,86.17812497,0,ship,4.77,4.723793103,4,4.137931034,16,boat,12,4.89,4,tanker,2,3.38,6,ferry,1,4.02,5,tanker ship,1,0.996765722,10,commercial boat,1,1.297795718,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,supertanker,supertanker_2.png,50,1.655639062,0.640488619,814.25,279.01,103.34485,88.0357143,0,boat,4.89,4.843846154,4,4,16,ship,12,4.77,4,gun,1,4.6,3,cruise ship,1,NA,10,cargo ship,1,NA,9,oil transport ship,1,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
679,supertanker,supertanker_3.png,50,1.89939747,0.67657903,1236.751613,1087.91434,382.96752,92.74516128,0,boat,4.89,4.738148148,4,4.148148148,16,ship,10,4.77,4,tanker,2,3.38,6,ferry,1,4.02,5,submarine,1,3.77,9,cargo boat,1,1.871826985,9,cargo ship,1,9,2.7000571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
680,supertanker,supertanker_4.png,78.125,1.371987352,0.457329117,1477.207143,776.87964,287.75496,85.07857142,0,boat,4.89,4.89,4,4,25,ferry,1,4.02,5,battleship,1,3.03,10,navy ship,1,NA,8,warship,1,3.09,7,cargo tanker,1,NA,11,oil tanker,1,9,2.473886977,oil transport ship,1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
681,surfboard,surfboard_1.png,71.875,1.372159763,0.488773169,1632.154545,921.48201,385.05575,98.15000002,0,surf board,2.275519323,2.275519323,9,9,23,snow board,2,1.297795718,9,skateboard,1,3.39,10,paddle board,1,NA,11,board,1,5.1,5,hover board,1,NA,10,water sport equipment,1,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
682,surfboard,surfboard_2.png,71.875,1.389009375,0.598213777,1353.037931,627.6468,228.43593,98.26551722,0,surfboard,2.84,3.370357143,9,7.678571429,23,boat,3,4.89,4,board,3,5.1,5,surf,2,3.8,4,paddle,1,3.73,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
683,surfboard,surfboard_3.png,81.25,1.118392729,0.432653367,1187.632258,414.53651,145.92511,97.11290323,0,surfboard,2.84,2.908571429,9,8.642857143,26,surf,2,3.8,4,board,1,5.1,5,sea,1,5.2,3,boat,1,4.89,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
684,surfboard,surfboard_4.png,71.875,1.315589456,0.566593539,1459.989655,1045.22476,380.416,92.97241379,0,surfboard,2.84,3.235185185,9,8.148148148,23,boat,3,4.89,4,paddle board,2,1.540833766,11,board,2,5.1,5,surf,1,3.8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
685,sycamore,sycamore_1.png,96.875,0.200622324,0.200622324,778.634375,288.02692,99.79441,93.44375,1,tree,4.95,4.95,4,4,31,dirt,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
686,sycamore,sycamore_2.png,93.75,0.399790067,0.252239448,907.13125,566.60965,196.31662,94.75312502,1,tree,4.95,4.95,4,4,30,nature,1,4.83,6,chestnut tree,1,2.26393745,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
687,sycamore,sycamore_3.png,90.625,0.597454723,0.298727362,729.096875,250.82225,86.90388,93.73437497,1,tree,4.95,4.95,4,4,29,plant,1,4.81,5,oak,1,4.23,3,oak tree,1,3.152101759,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
688,sycamore,sycamore_4.png,100,0,0,879.05625,470.46012,163.00312,103.2625,1,tree,4.95,4.95,4,4,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
689,tabby,tabby_1.png,100,0,0,762.625,205.53217,71.21196,87.08437499,1,cat,4.83,4.83,3,3,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
690,tabby,tabby_2.png,90.625,0.597454723,0.298727362,943.175,553.92906,191.9231,89.16562501,1,cat,4.83,4.83,3,3,29,animal,1,4.93,6,litter box,1,1.841863762,9,mammal,1,3.71,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
691,tabby,tabby_3.png,93.93939394,0.390452131,0.246347867,715.8484848,206.0115,70.28823,94.16666667,1,cat,4.83,4.83,3,3,31,feline,1,2.98,6,mammal,1,3.71,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
692,tabby,tabby_4.png,91.17647059,0.570401499,0.28520075,878.6294118,644.96356,216.79228,112.6264706,1,cat,4.83,4.83,3,3,31,animal,1,4.93,6,cat bell,1,0.996765722,7,mammal,1,3.71,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
693,tangerine,tangerine_1.png,81.25,1.032302495,0.444588485,839.9749999,396.00673,137.20681,88.34999994,1,orange,4.64,4.649310345,6,5.896551724,26,fruit,3,4.73,5,orange juice,1,3.54515514,11,citrus fruit,1,2.678006959,11,kumquat,1,2.44,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
694,tangerine,tangerine_2.png,75,1.13597686,0.56798843,805.0000001,233.66392,80.95893,88.42187498,1,orange,4.64,4.557741935,6,5.903225806,24,fruit,5,4.73,5,satsuma,2,3.14,7,tangerine,1,3.03,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
695,tangerine,tangerine_3.png,87.87878788,0.714653245,0.357326622,938.9375,792.44931,274.56463,90.92812505,1,orange,4.64,4.646,6,5.933333333,29,fruit,2,4.73,5,citrus fruit,1,2.678006959,11,clementine,1,2.77,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
696,tangerine,tangerine_4.png,87.5,0.793564443,0.341769603,1085.709375,695.87968,241.10558,95.87499998,1,orange,4.64,4.64,6,6,28,tangerine,1,3.03,9,fruit,1,4.73,5,rotten orange,1,NA,12,clementine,1,2.77,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
697,tank,tank_1.png,96.77419355,0.205592508,0.205592508,958.4419355,482.78499,169.94993,96.81290321,0,tank,4.34,4.34,4,4,30,army tank,1,1.774916972,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
698,tank,tank_2.png,100,0,0,790.8193549,215.07003,75.70894,97.19032266,0,tank,4.34,4.34,4,4,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
699,tank,tank_3.png,93.93939394,0.200622324,0.200622324,1025.028125,797.81264,276.4229,91.60937502,0,tank,4.34,4.34,4,4,31,vehicle,1,4.52,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
700,tank,tank_4.png,93.75,0.205592508,0.205592508,1159.777419,773.08029,272.13966,94.78709678,0,tank,4.34,4.34,4,4,30,army machine,1,1.172856981,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
701,tankard,tankard_1.png,36.36363636,2.714277362,0.817078903,1283.596875,937.48479,324.81593,89.21562496,0,tankard,3.14,3.784814815,7,4.851851852,12,mug,6,3.93,3,cup,5,5.09,3,jug,3,4.06,3,goblet,2,3.22,6,stein,1,3.45,5,beer mug,1,7,1.598825713,beer tankard,1,11,NA,container,1,9,3.77,tin,1,3,4.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702,tankard,tankard_2.png,51.61290323,2.444187892,0.706528748,1472.4,957.55427,361.18492,103.1222222,0,tankard,3.14,3.292,7,6.8,16,kettle,2,4.02,6,jug,2,NA,3,teapot,2,3.78,6,drink,1,5.06,5,thermos,1,2.46,7,coffee,1,6,4.65,mug,1,3,3.93,pot,1,3,4.76,flask,1,5,3.52,salt,1,4,4.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
703,tankard,tankard_3.png,28.125,3.010428829,0.870209087,1591.268966,1230.24206,447.75419,93.48620688,0,tankard,3.14,3.364306057,7,5.92,9,kettle,5,4.02,6,flask,4,3.52,5,stein,3,3.45,5,beer mug,3,1.598825713,7,jug,2,4.06,3,glass,1,5,4.92,mug,1,3,3.93,coffee,1,6,4.65,cup,1,3,5.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
704,tankard,tankard_4.png,39.39393939,2.496938088,0.787696266,1468.626923,744.78993,286.28277,93.89615383,0,tankard,3.14,3.37231612,7,6.826086957,13,teapot,5,3.78,6,kettle,3,4.02,6,jug,2,NA,3,coffee pot,2,2.891635379,9,antique,1,4.23,7,tea,1,3,5.02,container,1,9,3.77,pot,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
705,teacup,teacup_1.png,37.5,2.431849704,0.810616568,1551.633333,756.53654,270.71815,91.0266667,0,cup,5.09,4.246,3,4.05,12,teacup,7,3.01,6,cup and saucer,6,NA,12,mug,2,3.93,3,teacup and saucer,2,NA,15,ornament,1,3.26,8,container,1,9,3.77,fancy cup and saucer,1,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
706,teacup,teacup_2.png,28.125,2.483458593,0.827819531,934.7838709,485.77273,171.00168,91.92580637,0,cup,5.09,4.092105263,3,4.263157895,9,cup and saucer,8,NA,12,teacup,8,3.01,6,mug,2,3.93,3,teacup and saucer,2,NA,15,tea,1,5.02,3,container,1,9,3.77,fancy teacup,1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
707,teacup,teacup_3.png,33.33333333,2.290988571,0.816066594,1403.553125,711.76303,246.60878,87.34062502,0,cup,5.09,4.572352941,3,3.352941176,11,cup and saucer,11,NA,12,mug,4,3.93,3,teacup,3,3.01,6,teacup and saucer,1,NA,15,tea cup and saucer,1,NA,15,blue cup and saucer,1,16,NA,container,1,9,3.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
708,teacup,teacup_4.png,37.5,2.41268789,0.859416767,930.4375,519.98969,180.16392,87.20312501,0,cup,5.09,4.437391304,3,3.782608696,12,cup and saucer,6,NA,12,teacup,6,3.01,6,tea,3,5.02,3,mug,2,3.93,3,teacup and saucer,2,NA,15,container,1,9,3.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
709,television,television_1.png,68.75,1.386960293,0.597331285,796.7225806,348.77649,122.77627,97.05806452,0,tv,5.06,4.832,2,3.266666667,22,monitor,6,4.07,7,screen,2,4.61,6,television,1,4.87,10,digital screen,1,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
710,television,television_2.png,62.5,1.751614472,0.677616976,1064.86129,864.59197,304.3536,96.78387097,0,tv,5.06,4.864,2,3.866666667,20,monitor,4,4.07,7,television,3,4.87,10,screen,3,4.61,6,tool,1,NA,4,widescreen monitor,1,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
711,television,television_3.png,56.25,1.654417187,0.7125187,1146.7625,872.61581,302.3404,97.35624997,0,tv,5.06,4.949333333,2,4.666666667,18,television,8,4.87,10,screen,4,4.61,6,tv screen,1,2.752640578,8,flatscreen,1,2.09,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
